ilce_id,ilce,year,space_cluster,year_block,block_id,crop,tier
1825,Marmaraereğlisi,2023,3,4,23,aycicegi,A
1825,Marmaraereğlisi,2024,3,4,23,aycicegi,A
1825,Marmaraereğlisi,2025,3,4,23,aycicegi,A
1988,Süloğlu,2004,0,0,0,aycicegi,A
1988,Süloğlu,2005,0,0,0,aycicegi,A
1988,Süloğlu,2006,0,0,0,aycicegi,A
1988,Süloğlu,2007,0,0,0,aycicegi,A
1988,Süloğlu,2008,0,0,0,aycicegi,A
1988,Süloğlu,2009,0,1,5,aycicegi,A
1988,Süloğlu,2010,0,1,5,aycicegi,A
1988,Süloğlu,2011,0,1,5,aycicegi,A
1988,Süloğlu,2012,0,1,5,aycicegi,A
1988,Süloğlu,2013,0,2,10,aycicegi,A
1988,Süloğlu,2014,0,2,10,aycicegi,A
1988,Süloğlu,2015,0,2,10,aycicegi,A
1988,Süloğlu,2016,0,2,10,aycicegi,A
1988,Süloğlu,2017,0,2,10,aycicegi,A
1988,Süloğlu,2018,0,3,15,aycicegi,A
1988,Süloğlu,2019,0,3,15,aycicegi,A
1988,Süloğlu,2020,0,3,15,aycicegi,A
1988,Süloğlu,2021,0,3,15,aycicegi,A
1988,Süloğlu,2022,0,4,20,aycicegi,A
1988,Süloğlu,2023,0,4,20,aycicegi,A
1988,Süloğlu,2024,0,4,20,aycicegi,A
1988,Süloğlu,2025,0,4,20,aycicegi,A
2094,Ergene,2013,3,2,13,aycicegi,A
2094,Ergene,2014,3,2,13,aycicegi,A
2094,Ergene,2015,3,2,13,aycicegi,A
2094,Ergene,2016,3,2,13,aycicegi,A
2094,Ergene,2017,3,2,13,aycicegi,A
2094,Ergene,2018,3,3,18,aycicegi,A
2094,Ergene,2019,3,3,18,aycicegi,A
2094,Ergene,2020,3,3,18,aycicegi,A
2094,Ergene,2021,3,3,18,aycicegi,A
2094,Ergene,2022,3,4,23,aycicegi,A
2094,Ergene,2023,3,4,23,aycicegi,A
2094,Ergene,2024,3,4,23,aycicegi,A
2094,Ergene,2025,3,4,23,aycicegi,A
2095,Kapaklı,2013,3,2,13,aycicegi,A
2095,Kapaklı,2014,3,2,13,aycicegi,A
2095,Kapaklı,2015,3,2,13,aycicegi,A
2095,Kapaklı,2016,3,2,13,aycicegi,A
2095,Kapaklı,2017,3,2,13,aycicegi,A
2095,Kapaklı,2018,3,3,18,aycicegi,A
2095,Kapaklı,2019,3,3,18,aycicegi,A
2095,Kapaklı,2020,3,3,18,aycicegi,A
2095,Kapaklı,2021,3,3,18,aycicegi,A
2095,Kapaklı,2022,3,4,23,aycicegi,A
2095,Kapaklı,2023,3,4,23,aycicegi,A
2095,Kapaklı,2024,3,4,23,aycicegi,A
2095,Kapaklı,2025,3,4,23,aycicegi,A
2096,Süleymanpaşa,2013,1,2,11,aycicegi,A
2096,Süleymanpaşa,2014,1,2,11,aycicegi,A
2096,Süleymanpaşa,2015,1,2,11,aycicegi,A
2096,Süleymanpaşa,2016,1,2,11,aycicegi,A
2096,Süleymanpaşa,2017,1,2,11,aycicegi,A
2096,Süleymanpaşa,2018,1,3,16,aycicegi,A
2096,Süleymanpaşa,2019,1,3,16,aycicegi,A
2096,Süleymanpaşa,2020,1,3,16,aycicegi,A
2096,Süleymanpaşa,2021,1,3,16,aycicegi,A
2096,Süleymanpaşa,2022,1,4,21,aycicegi,A
2096,Süleymanpaşa,2023,1,4,21,aycicegi,A
2096,Süleymanpaşa,2024,1,4,21,aycicegi,A
2096,Süleymanpaşa,2025,1,4,21,aycicegi,A
